image_id,labels_message
ckj30js9p7bgu0sjh4hamdh5j,"{""headline"": {""top"": 1105, ""left"": 194, ""height"": 341, ""width"": 789}, ""subtitle"": {""top"": 1498, ""left"": 290, ""height"": 257, ""width"": 659}, ""artdeco"": {""top"": 1848, ""left"": 444, ""height"": 238, ""width"": 309}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2203, ""width"": 1242}}"
ckj30js997a6y0sjh9p7fhi0y,"{""headline"": {""top"": 1436, ""left"": 364, ""height"": 165, ""width"": 482}, ""subtitle"": {""top"": 1613, ""left"": 199, ""height"": 322, ""width"": 837}, ""background"": {""top"": 120, ""left"": 79, ""height"": 2002, ""width"": 1079}}"
ckj30js9a7aai0sjh3luo0lsl,"{""headline"": {""top"": 156, ""left"": 118, ""height"": 268, ""width"": 513}, ""subtitle"": {""top"": 439, ""left"": 120, ""height"": 156, ""width"": 889}, ""chart-title"": {""top"": 1400, ""left"": 388, ""height"": 70, ""width"": 463}, ""chart-number"": {""top"": 1405, ""left"": 125, ""height"": 640, ""width"": 987}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2203, ""width"": 1242}}"
ckj30js9b7ae20sjh6hr05lhl,"{""headline"": {""top"": 115, ""left"": 83, ""height"": 185, ""width"": 632}, ""subtitle"": {""top"": 324, ""left"": 142, ""height"": 67, ""width"": 495}, ""chart-title"": {""top"": 1008, ""left"": 298, ""height"": 73, ""width"": 243}, ""chart-number"": {""top"": 1125, ""left"": 44, ""height"": 588, ""width"": 708}, ""artdeco"": {""top"": 1755, ""left"": 70, ""height"": 178, ""width"": 178}, ""background"": {""top"": 0, ""left"": 0, ""height"": 1090, ""width"": 800}}"
ckj30js9e7ahm0sjh18rkft0t,"{""headline"": {""top"": 74, ""left"": 59, ""height"": 177, ""width"": 445}, ""subtitle"": {""top"": 264, ""left"": 117, ""height"": 46, ""width"": 372}, ""background"": {""top"": 0, ""left"": 1, ""height"": 500, ""width"": 899}}"
ckj30js9f7al60sjh5536eaao,"{""headline"": {""top"": 175, ""left"": 91, ""height"": 264, ""width"": 590}, ""subtitle"": {""top"": 441, ""left"": 65, ""height"": 405, ""width"": 345}, ""chart-number"": {""top"": 1604, ""left"": 86, ""height"": 160, ""width"": 334}, ""artdeco"": {""top"": 1817, ""left"": 98, ""height"": 262, ""width"": 233}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1232}}"
ckj30js9f7aoq0sjh2vcm7v19,"{""headline"": {""top"": 364, ""left"": 139, ""height"": 947, ""width"": 434}, ""subtitle"": {""top"": 1609, ""left"": 156, ""height"": 220, ""width"": 453}, ""chart-title"": {""top"": 1880, ""left"": 192, ""height"": 170, ""width"": 326}, ""background"": {""top"": 0, ""left"": 10, ""height"": 2208, ""width"": 1232}}"
ckj30js9g7asa0sjh64r85t7j,"{""headline"": {""top"": 436, ""left"": 259, ""height"": 334, ""width"": 813}, ""chart-title"": {""top"": 808, ""left"": 254, ""height"": 134, ""width"": 715}, ""chart-number"": {""top"": 969, ""left"": 264, ""height"": 656, ""width"": 717}, ""artdeco"": {""top"": 1683, ""left"": 451, ""height"": 285, ""width"": 347}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2206, ""width"": 1242}}"
ckj30js9h7avu0sjh7ddff17t,"{""headline"": {""top"": 120, ""left"": 913, ""height"": 1095, ""width"": 271}, ""subtitle"": {""top"": 410, ""left"": 813, ""height"": 568, ""width"": 108}, ""chart-title"": {""top"": 1736, ""left"": 50, ""height"": 108, ""width"": 561}, ""chart-number"": {""top"": 1868, ""left"": 77, ""height"": 215, ""width"": 558}, ""artdeco"": {""top"": 1824, ""left"": 832, ""height"": 216, ""width"": 211}, ""text"": {""top"": 1738, ""left"": 1041, ""height"": 336, ""width"": 100}, ""background"": {""top"": 22, ""left"": 5, ""height"": 2186, ""width"": 1237}}"
ckj30js9j7aze0sjhd1hf61ha,"{""headline"": {""top"": 1403, ""left"": 85, ""height"": 170, ""width"": 1092}, ""subtitle"": {""top"": 1631, ""left"": 253, ""height"": 115, ""width"": 754}, ""background"": {""top"": 0, ""left"": 9, ""height"": 1829, ""width"": 1222}, ""artdeco"": {""top"": 1956, ""left"": 761, ""height"": 196, ""width"": 254}, ""chart-title"": {""top"": 335, ""left"": 197, ""height"": 288, ""width"": 167}}"
ckj30js9k7b2y0sjh9e450vwl,"{""headline"": {""top"": 156, ""left"": 362, ""height"": 1004, ""width"": 566}, ""subtitle"": {""top"": 1479, ""left"": 444, ""height"": 115, ""width"": 359}, ""chart-number"": {""top"": 1978, ""left"": 237, ""height"": 101, ""width"": 777}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2206, ""width"": 1242}}"
ckj30js9l7b6i0sjh1t670vdz,"{""headline"": {""top"": 168, ""left"": 101, ""height"": 568, ""width"": 1040}, ""chart-number"": {""top"": 1237, ""left"": 290, ""height"": 257, ""width"": 679}, ""artdeco"": {""top"": 1623, ""left"": 422, ""height"": 345, ""width"": 362}, ""background"": {""top"": 0, ""left"": 10, ""height"": 2189, ""width"": 1230}}"
ckj30js9m7ba20sjham9v99x4,"{""headline"": {""top"": 457, ""left"": 354, ""height"": 735, ""width"": 221}, ""subtitle"": {""top"": 177, ""left"": 158, ""height"": 143, ""width"": 617}, ""artdeco"": {""top"": 1360, ""left"": 354, ""height"": 136, ""width"": 179}, ""background"": {""top"": 0, ""left"": 4, ""height"": 1595, ""width"": 891}}"
ckj30js9n7bdm0sjhhqi3a4bz,"{""headline"": {""top"": 228, ""left"": 127, ""height"": 283, ""width"": 926}, ""subtitle"": {""top"": 736, ""left"": 741, ""height"": 333, ""width"": 314}, ""chart-title"": {""top"": 1239, ""left"": 156, ""height"": 94, ""width"": 362}, ""artdeco"": {""top"": 1805, ""left"": 878, ""height"": 266, ""width"": 280}, ""chart-number"": {""top"": 1357, ""left"": 177, ""height"": 336, ""width"": 897}, ""text"": {""top"": 1793, ""left"": 101, ""height"": 312, ""width"": 690}, ""background"": {""top"": 84, ""left"": 755, ""height"": 86, ""width"": 458}}"
ckj30js997a7a0sjh6h5wdyml,"{""headline"": {""top"": 856, ""left"": 160, ""height"": 390, ""width"": 933}, ""subtitle"": {""top"": 1290, ""left"": 369, ""height"": 139, ""width"": 504}, ""chart-number"": {""top"": 1549, ""left"": 151, ""height"": 407, ""width"": 937}, ""artdeco"": {""top"": 302, ""left"": 396, ""height"": 468, ""width"": 474}, ""background"": {""top"": 0, ""left"": 5, ""height"": 2201, ""width"": 1237}}"
ckj30js9a7aau0sjhavesdz0e,"{""headline"": {""top"": 1180, ""left"": 98, ""height"": 196, ""width"": 547}, ""subtitle"": {""top"": 1446, ""left"": 122, ""height"": 98, ""width"": 592}, ""chart-number"": {""top"": 1642, ""left"": 101, ""height"": 242, ""width"": 506}, ""artdeco"": {""top"": 1762, ""left"": 868, ""height"": 237, ""width"": 290}, ""background"": {""top"": 0, ""left"": 0, ""height"": 1597, ""width"": 1242}}"
ckj30js9b7aee0sjh44ckh0lx,"{""headline"": {""top"": 169, ""left"": 85, ""height"": 373, ""width"": 158}, ""subtitle"": {""top"": 134, ""left"": 235, ""height"": 511, ""width"": 71}, ""chart-number"": {""top"": 1357, ""left"": 61, ""height"": 154, ""width"": 465}, ""artdeco"": {""top"": 1293, ""left"": 655, ""height"": 211, ""width"": 202}, ""background"": {""top"": 0, ""left"": 0, ""height"": 1598, ""width"": 900}}"
ckj30js9e7ahy0sjhafi3g7ve,"{""headline"": {""top"": 185, ""left"": 96, ""height"": 210, ""width"": 634}, ""chart-title"": {""top"": 495, ""left"": 231, ""height"": 78, ""width"": 314}, ""chart-number"": {""top"": 621, ""left"": 116, ""height"": 758, ""width"": 575}, ""artdeco"": {""top"": 1429, ""left"": 307, ""height"": 226, ""width"": 197}, ""text"": {""top"": 1681, ""left"": 289, ""height"": 65, ""width"": 230}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2000, ""width"": 800}}"
ckj30js9f7ali0sjh27to45fx,"{""headline"": {""top"": 149, ""left"": 261, ""height"": 187, ""width"": 696}, ""subtitle"": {""top"": 343, ""left"": 357, ""height"": 74, ""width"": 501}, ""artdeco"": {""top"": 815, ""left"": 305, ""height"": 513, ""width"": 620}, ""chart-number"": {""top"": 1414, ""left"": 410, ""height"": 374, ""width"": 451}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2196, ""width"": 1240}}"
ckj30js9g7ap20sjha7eb4w44,"{""headline"": {""top"": 273, ""left"": 295, ""height"": 262, ""width"": 642}, ""subtitle"": {""top"": 698, ""left"": 314, ""height"": 84, ""width"": 621}, ""chart-title"": {""top"": 1256, ""left"": 273, ""height"": 79, ""width"": 693}, ""chart-number"": {""top"": 1431, ""left"": 420, ""height"": 146, ""width"": 414}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9g7asm0sjhcylk7t6y,"{""headline"": {""top"": 415, ""left"": 156, ""height"": 335, ""width"": 925}, ""subtitle"": {""top"": 829, ""left"": 189, ""height"": 132, ""width"": 892}, ""chart-number"": {""top"": 1285, ""left"": 345, ""height"": 345, ""width"": 475}, ""chart-title"": {""top"": 1055, ""left"": 350, ""height"": 165, ""width"": 499}, ""background"": {""top"": 5, ""left"": 0, ""height"": 2203, ""width"": 1237}}"
ckj30js9h7aw60sjh7wns7968,"{""headline"": {""top"": 587, ""left"": 199, ""height"": 221, ""width"": 851}, ""subtitle"": {""top"": 837, ""left"": 329, ""height"": 110, ""width"": 541}, ""chart-title"": {""top"": 995, ""left"": 173, ""height"": 108, ""width"": 908}, ""chart-number"": {""top"": 1144, ""left"": 201, ""height"": 923, ""width"": 849}, ""background"": {""top"": 0, ""left"": 2, ""height"": 918, ""width"": 1218}}"
ckj30js9j7azq0sjh12256xx9,"{""headline"": {""top"": 424, ""left"": 192, ""height"": 281, ""width"": 789}, ""chart-number"": {""top"": 829, ""left"": 189, ""height"": 358, ""width"": 813}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}, ""artdeco"": {""top"": 1472, ""left"": 530, ""height"": 192, ""width"": 206}, ""text"": {""top"": 1827, ""left"": 372, ""height"": 151, ""width"": 453}}"
ckj30js9k7b3a0sjh730z94s3,"{""headline"": {""top"": 269, ""left"": 192, ""height"": 215, ""width"": 863}, ""subtitle"": {""top"": 527, ""left"": 125, ""height"": 228, ""width"": 990}, ""chart-title"": {""top"": 774, ""left"": 134, ""height"": 101, ""width"": 1007}, ""chart-number"": {""top"": 858, ""left"": 170, ""height"": 1108, ""width"": 923}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9l7b6u0sjhdcowaxlx,"{""headline"": {""top"": 216, ""left"": 264, ""height"": 285, ""width"": 848}, ""chart-number"": {""top"": 1453, ""left"": 225, ""height"": 357, ""width"": 856}, ""chart-title"": {""top"": 1316, ""left"": 388, ""height"": 96, ""width"": 437}, ""artdeco"": {""top"": 1949, ""left"": 281, ""height"": 194, ""width"": 177}, ""text"": {""top"": 1985, ""left"": 504, ""height"": 127, ""width"": 532}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2189, ""width"": 1240}}"
ckj30js9m7bae0sjh396gcna9,"{""headline"": {""top"": 386, ""left"": 259, ""height"": 288, ""width"": 729}, ""subtitle"": {""top"": 165, ""left"": 396, ""height"": 192, ""width"": 479}, ""artdeco"": {""top"": 1925, ""left"": 952, ""height"": 197, ""width"": 196}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9n7bdy0sjhh9zt9nht,"{""headline"": {""top"": 1515, ""left"": 26, ""height"": 348, ""width"": 696}, ""subtitle"": {""top"": 1165, ""left"": 273, ""height"": 283, ""width"": 480}, ""chart-number"": {""top"": 182, ""left"": 532, ""height"": 583, ""width"": 604}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js997a7m0sjh90ce43kt,"{""headline"": {""top"": 228, ""left"": 221, ""height"": 225, ""width"": 772}, ""artdeco"": {""top"": 604, ""left"": 307, ""height"": 520, ""width"": 597}, ""chart-title"": {""top"": 1156, ""left"": 439, ""height"": 160, ""width"": 357}, ""chart-number"": {""top"": 1369, ""left"": 120, ""height"": 328, ""width"": 1016}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2203, ""width"": 1242}}"
ckj30js9a7ab60sjh14099wrn,"{""headline"": {""top"": 106, ""left"": 61, ""height"": 144, ""width"": 691}, ""chart-number"": {""top"": 1616, ""left"": 424, ""height"": 197, ""width"": 280}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2000, ""width"": 800}}"
ckj30js9b7aeq0sjh2j2g2ita,"{""headline"": {""top"": 108, ""left"": 59, ""height"": 502, ""width"": 96}, ""subtitle"": {""top"": 321, ""left"": 189, ""height"": 447, ""width"": 37}, ""artdeco"": {""top"": 1425, ""left"": 723, ""height"": 145, ""width"": 147}, ""background"": {""top"": 5, ""left"": 0, ""height"": 1595, ""width"": 900}}"
ckj30js9e7aia0sjhay9z7mz6,"{""headline"": {""top"": 393, ""left"": 147, ""height"": 239, ""width"": 962}, ""subtitle"": {""top"": 664, ""left"": 264, ""height"": 140, ""width"": 705}, ""chart-title"": {""top"": 1278, ""left"": 454, ""height"": 117, ""width"": 325}, ""chart-number"": {""top"": 1418, ""left"": 350, ""height"": 153, ""width"": 537}, ""artdeco"": {""top"": 1675, ""left"": 197, ""height"": 258, ""width"": 270}, ""text"": {""top"": 1671, ""left"": 495, ""height"": 257, ""width"": 505}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9f7alu0sjh64bu9g1m,"{""headline"": {""top"": 144, ""left"": 305, ""height"": 1102, ""width"": 650}, ""subtitle"": {""top"": 1291, ""left"": 133, ""height"": 154, ""width"": 1030}, ""chart-title"": {""top"": 1477, ""left"": 328, ""height"": 112, ""width"": 564}, ""chart-number"": {""top"": 1589, ""left"": 337, ""height"": 258, ""width"": 564}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9g7ape0sjhdi8d58p6,"{""headline"": {""top"": 312, ""left"": 79, ""height"": 252, ""width"": 1075}, ""subtitle"": {""top"": 564, ""left"": 183, ""height"": 149, ""width"": 899}, ""chart-title"": {""top"": 731, ""left"": 337, ""height"": 86, ""width"": 609}, ""chart-number"": {""top"": 804, ""left"": 160, ""height"": 198, ""width"": 917}, ""text"": {""top"": 154, ""left"": 278, ""height"": 117, ""width"": 700}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1240}}"
ckj30js9h7asy0sjh6wu29gxi,"{""headline"": {""top"": 86, ""left"": 111, ""height"": 483, ""width"": 1020}, ""subtitle"": {""top"": 628, ""left"": 337, ""height"": 158, ""width"": 650}, ""chart-title"": {""top"": 957, ""left"": 431, ""height"": 109, ""width"": 465}, ""chart-number"": {""top"": 1061, ""left"": 454, ""height"": 136, ""width"": 460}, ""artdeco"": {""top"": 1707, ""left"": 829, ""height"": 325, ""width"": 352}, ""text"": {""top"": 1711, ""left"": 124, ""height"": 411, ""width"": 687}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9h7awi0sjhhraaffnz,"{""headline"": {""top"": 131, ""left"": 300, ""height"": 307, ""width"": 709}, ""subtitle"": {""top"": 470, ""left"": 305, ""height"": 94, ""width"": 682}, ""chart-title"": {""top"": 1793, ""left"": 458, ""height"": 94, ""width"": 339}, ""chart-number"": {""top"": 1892, ""left"": 296, ""height"": 131, ""width"": 655}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9k7b020sjh1py380sg,"{""headline"": {""top"": 131, ""left"": 52, ""height"": 199, ""width"": 1129}, ""subtitle"": {""top"": 375, ""left"": 48, ""height"": 104, ""width"": 1115}, ""chart-title"": {""top"": 488, ""left"": 291, ""height"": 144, ""width"": 669}, ""chart-number"": {""top"": 1838, ""left"": 93, ""height"": 226, ""width"": 980}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9l7b3m0sjhdr3pa16v,"{""headline"": {""top"": 212, ""left"": 120, ""height"": 479, ""width"": 971}, ""subtitle"": {""top"": 736, ""left"": 350, ""height"": 135, ""width"": 564}, ""chart-title"": {""top"": 1029, ""left"": 350, ""height"": 150, ""width"": 628}, ""chart-number"": {""top"": 1210, ""left"": 133, ""height"": 257, ""width"": 985}, ""text"": {""top"": 1544, ""left"": 337, ""height"": 113, ""width"": 532}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9l7b760sjh7bw3ex8j,"{""headline"": {""top"": 433, ""left"": 242, ""height"": 411, ""width"": 776}, ""subtitle"": {""top"": 912, ""left"": 269, ""height"": 140, ""width"": 745}, ""chart-title"": {""top"": 1088, ""left"": 291, ""height"": 194, ""width"": 660}, ""chart-number"": {""top"": 1337, ""left"": 169, ""height"": 212, ""width"": 899}, ""text"": {""top"": 1607, ""left"": 255, ""height"": 199, ""width"": 732}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9m7baq0sjh4bn51ykp,"{""headline"": {""top"": 113, ""left"": 124, ""height"": 456, ""width"": 1034}, ""subtitle"": {""top"": 533, ""left"": 192, ""height"": 149, ""width"": 804}, ""chart-title"": {""top"": 1246, ""left"": 440, ""height"": 145, ""width"": 366}, ""chart-number"": {""top"": 1413, ""left"": 115, ""height"": 389, ""width"": 1034}, ""artdeco"": {""top"": 1824, ""left"": 467, ""height"": 298, ""width"": 294}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1240}}"
ckj30js997a7y0sjh1ire26ig,"{""headline"": {""top"": 154, ""left"": 124, ""height"": 329, ""width"": 949}, ""subtitle"": {""top"": 660, ""left"": 364, ""height"": 135, ""width"": 550}, ""chart-title"": {""top"": 1558, ""left"": 382, ""height"": 230, ""width"": 492}, ""chart-number"": {""top"": 1820, ""left"": 391, ""height"": 131, ""width"": 487}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1240}, ""artdeco"": {""top"": 790, ""left"": 124, ""height"": 813, ""width"": 976}}"
ckj30js9a7abi0sjh6bjr3lvn,"{""headline"": {""top"": 115, ""left"": 106, ""height"": 298, ""width"": 556}, ""chart-title"": {""top"": 1599, ""left"": 212, ""height"": 90, ""width"": 388}, ""chart-number"": {""top"": 1689, ""left"": 97, ""height"": 241, ""width"": 602}, ""background"": {""top"": 0, ""left"": 0, ""height"": 1996, ""width"": 800}}"
ckj30js9e7aim0sjh2a507v1z,"{""headline"": {""top"": 266, ""left"": 323, ""height"": 186, ""width"": 569}, ""subtitle"": {""top"": 1133, ""left"": 309, ""height"": 222, ""width"": 673}, ""chart-number"": {""top"": 1404, ""left"": 377, ""height"": 289, ""width"": 443}, ""artdeco"": {""top"": 1765, ""left"": 436, ""height"": 303, ""width"": 348}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9f7am60sjh3g5yetgy,"{""headline"": {""top"": 393, ""left"": 106, ""height"": 334, ""width"": 1025}, ""chart-title"": {""top"": 759, ""left"": 228, ""height"": 112, ""width"": 899}, ""chart-number"": {""top"": 1607, ""left"": 160, ""height"": 344, ""width"": 962}, ""text"": {""top"": 1964, ""left"": 332, ""height"": 158, ""width"": 569}, ""background"": {""top"": 5, ""left"": 2, ""height"": 2203, ""width"": 1233}}"
ckj30js9g7apq0sjh992vbnkh,"{""headline"": {""top"": 115, ""left"": 81, ""height"": 278, ""width"": 634}, ""subtitle"": {""top"": 413, ""left"": 159, ""height"": 98, ""width"": 458}, ""chart-title"": {""top"": 1599, ""left"": 351, ""height"": 102, ""width"": 204}, ""chart-number"": {""top"": 1726, ""left"": 335, ""height"": 180, ""width"": 388}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2000, ""width"": 800}, ""artdeco"": {""top"": 1616, ""left"": 81, ""height"": 253, ""width"": 209}}"
ckj30js9h7ata0sjh305y63qt,"{""headline"": {""top"": 172, ""left"": 151, ""height"": 325, ""width"": 1012}, ""chart-title"": {""top"": 686, ""left"": 725, ""height"": 100, ""width"": 257}, ""subtitle"": {""top"": 501, ""left"": 278, ""height"": 100, ""width"": 695}, ""chart-number"": {""top"": 808, ""left"": 734, ""height"": 831, ""width"": 275}, ""text"": {""top"": 1761, ""left"": 115, ""height"": 307, ""width"": 967}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
